"ID","Name","Sex","Age","Height","Weight","Team","NOC","Games","Year","Season","City","Sport","Event","Medal"
"22378","Grard Colin","M",21,167,61,"France","FRA","1980 Winter",1980,"Winter","Lake Placid","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"22378","Grard Colin","M",25,167,61,"France","FRA","1984 Winter",1984,"Winter","Sarajevo","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"22378","Grard Colin","M",25,167,61,"France","FRA","1984 Winter",1984,"Winter","Sarajevo","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"22379","Kathryn A. ""Kathy"" Colin","F",26,172,68,"United States","USA","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing Women's Kayak Singles, 500 metres",NA
"22379","Kathryn A. ""Kathy"" Colin","F",26,172,68,"United States","USA","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing Women's Kayak Doubles, 500 metres",NA
"22379","Kathryn A. ""Kathy"" Colin","F",30,172,68,"United States","USA","2004 Summer",2004,"Summer","Athina","Canoeing","Canoeing Women's Kayak Doubles, 500 metres",NA
"22379","Kathryn A. ""Kathy"" Colin","F",30,172,68,"United States","USA","2004 Summer",2004,"Summer","Athina","Canoeing","Canoeing Women's Kayak Fours, 500 metres",NA
"22380","Luc Colin","M",32,173,74,"France","FRA","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 30 kilometres",NA
"22380","Luc Colin","M",32,173,74,"France","FRA","1968 Winter",1968,"Winter","Grenoble","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
"22381","Marcelino Coln Martnez","M",23,165,48,"Mexico","MEX","1984 Summer",1984,"Summer","Los Angeles","Athletics","Athletics Men's 20 kilometres Walk",NA
"22382","Pablo Coln Martnez","M",31,174,62,"Mexico","MEX","1968 Summer",1968,"Summer","Mexico City","Athletics","Athletics Men's 50 kilometres Walk",NA
"22383","Paul Hubert Colin","M",56,NA,NA,"France","FRA","1948 Summer",1948,"Summer","London","Art Competitions","Art Competitions Mixed Painting, Applied Arts",NA
"22384","Philippe Colin","M",28,200,88,"France","FRA","2008 Summer",2008,"Summer","Beijing","Canoeing","Canoeing Men's Kayak Doubles, 1,000 metres",NA
"22385","Louis Richarno Colin","M",21,180,64,"Mauritius","MRI","2008 Summer",2008,"Summer","Beijing","Boxing","Boxing Men's Light-Welterweight",NA
"22385","Louis Richarno Colin","M",25,180,64,"Mauritius","MRI","2012 Summer",2012,"Summer","London","Boxing","Boxing Men's Light-Welterweight",NA
"22386","Luis Colina","M",31,170,67,"Colombia","COL","1972 Summer",1972,"Summer","Munich","Shooting","Shooting Mixed Rapid-Fire Pistol, 25 metres",NA
"22387","Vernica Abigail Colindres Garca","F",22,165,50,"El Salvador","ESA","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Women's 20 kilometres Walk",NA
"22388","Alojz Colja","M",21,178,80,"Yugoslavia","YUG","1964 Summer",1964,"Summer","Tokyo","Rowing","Rowing Men's Coxed Eights",NA
"22389","Meredith Bright Colket","M",21,NA,NA,"United States","USA","1900 Summer",1900,"Summer","Paris","Athletics","Athletics Men's Pole Vault","Silver"
"22390","Leandro Coll Riera","M",28,NA,NA,"Spain","ESP","1924 Summer",1924,"Summer","Paris","Rowing","Rowing Men's Coxed Fours",NA
"22390","Leandro Coll Riera","M",28,NA,NA,"Spain","ESP","1924 Summer",1924,"Summer","Paris","Rowing","Rowing Men's Coxed Eights",NA
"22391","Miguel ngel ""Mickey"" Coll Dulievre","M",21,196,86,"Puerto Rico","PUR","1972 Summer",1972,"Summer","Munich","Basketball","Basketball Men's Basketball",NA
"22392","Alejandro Juan Colla","M",33,190,100,"Argentina","ARG","2004 Summer",2004,"Summer","Athina","Sailing","Sailing Men's One Person Dinghy",NA
"22393","ngel Dario Colla Anacoreto","M",18,183,79,"Argentina","ARG","1992 Summer",1992,"Summer","Barcelona","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"22393","ngel Dario Colla Anacoreto","M",22,183,79,"Argentina","ARG","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's 1,000 metres Time Trial",NA
"22394","Daniel M. Colla","M",24,195,80,"Argentina","ARG","1988 Summer",1988,"Summer","Seoul","Volleyball","Volleyball Men's Volleyball","Bronze"
"22395","Mara del Carmen Collado Surez","F",17,160,49,"Spain","ESP","2000 Summer",2000,"Summer","Sydney","Swimming","Swimming Women's 4 x 100 metres Medley Relay",NA
"22396","Teresita Natvidad Collado Ramos","F",28,158,49,"Guatemala","GUA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 20 kilometres Walk",NA
"22396","Teresita Natvidad Collado Ramos","F",32,158,49,"Guatemala","GUA","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Women's 20 kilometres Walk",NA
"22397","Dorian ollaku","M",27,183,96,"Albania","ALB","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's Hammer Throw",NA
"22397","Dorian ollaku","M",31,183,96,"Albania","ALB","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's Hammer Throw",NA
"22398","Emil Johannes Collan","M",29,NA,NA,"Finland","FIN","1912 Summer",1912,"Summer","Stockholm","Shooting","Shooting Men's Trap",NA
"22398","Emil Johannes Collan","M",29,NA,NA,"Finland","FIN","1912 Summer",1912,"Summer","Stockholm","Shooting","Shooting Men's Trap, Team",NA
"22399","Joaquin Jos ""Jock"" Collaquo, Jr.","M",30,164,61,"Hong Kong","HKG","1964 Summer",1964,"Summer","Tokyo","Hockey","Hockey Men's Hockey",NA
"22400","Henri Collard","M",24,NA,NA,"Belgium","BEL","1936 Summer",1936,"Summer","Berlin","Cycling","Cycling Men's Sprint",NA
"22401","Jean Charles Collard","M",NA,NA,NA,"Belgium","BEL","1936 Summer",1936,"Summer","Berlin","Art Competitions","Art Competitions Mixed Sculpturing, Unknown Event",NA
"22402","Michelle Collard","F",22,169,60,"Canada","CAN","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon Women's 7.5 kilometres Sprint",NA
"22402","Michelle Collard","F",22,169,60,"Canada","CAN","1998 Winter",1998,"Winter","Nagano","Biathlon","Biathlon Women's 4 x 7.5 kilometres Relay",NA
"22403","Vronique Collard","F",29,167,51,"Belgium","BEL","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Women's 10,000 metres",NA
"22404","Christian Collardot","M",27,181,75,"France","FRA","1960 Summer",1960,"Summer","Roma","Athletics","Athletics Men's Long Jump",NA
"22405","Olivier Edouard Louis Collarini (Richebracque-)","M",36,NA,NA,"Italy","ITA","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's Foil, Individual",NA
"22405","Olivier Edouard Louis Collarini (Richebracque-)","M",36,NA,NA,"Italy","ITA","1900 Summer",1900,"Summer","Paris","Fencing","Fencing Men's epee, Individual",NA
"22406","Jean Collas","M",25,NA,NA,"Racing Club de France","FRA","1900 Summer",1900,"Summer","Paris","Tug-Of-War","Tug-Of-War Men's Tug-Of-War","Silver"
"22406","Jean Collas","M",25,NA,NA,"Union des Socits Franais de Sports Athletiques","FRA","1900 Summer",1900,"Summer","Paris","Rugby","Rugby Men's Rugby","Gold"
"22407","Enrique Collazo Pelaiz","M",23,NA,NA,"Puerto Rico","PUR","2012 Summer",2012,"Summer","London","Boxing","Boxing Men's Middleweight",NA
"22408","Rodolfo Anibal Collazo Tourn","M",21,177,71,"Uruguay","URU","2004 Summer",2004,"Summer","Athina","Rowing","Rowing Men's Lightweight Double Sculls",NA
"22408","Rodolfo Anibal Collazo Tourn","M",25,177,71,"Uruguay","URU","2008 Summer",2008,"Summer","Beijing","Rowing","Rowing Men's Lightweight Double Sculls",NA
"22408","Rodolfo Anibal Collazo Tourn","M",29,177,71,"Uruguay","URU","2012 Summer",2012,"Summer","London","Rowing","Rowing Men's Lightweight Double Sculls",NA
"22409","Williams Collazo Gutirrez","M",21,172,71,"Cuba","CUB","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 400 metres",NA
"22409","Williams Collazo Gutirrez","M",21,172,71,"Cuba","CUB","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 4 x 400 metres Relay",NA
"22409","Williams Collazo Gutirrez","M",25,172,71,"Cuba","CUB","2012 Summer",2012,"Summer","London","Athletics","Athletics Men's 4 x 400 metres Relay",NA
"22409","Williams Collazo Gutirrez","M",29,172,71,"Cuba","CUB","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 400 metres Relay",NA
"22410","Florence Colle (-Pcheux)","F",22,170,59,"France","FRA","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Women's 100 metres Hurdles",NA
"22411","Magdalena Cecilia Colledge","F",11,152,NA,"Great Britain","GBR","1932 Winter",1932,"Winter","Lake Placid","Figure Skating","Figure Skating Women's Singles",NA
"22411","Magdalena Cecilia Colledge","F",15,152,NA,"Great Britain","GBR","1936 Winter",1936,"Winter","Garmisch-Partenkirchen","Figure Skating","Figure Skating Women's Singles","Silver"
"22412","Theodore David Anthony Collet","M",26,NA,NA,"Great Britain","GBR","1928 Summer",1928,"Summer","Amsterdam","Rowing","Rowing Men's Single Sculls","Bronze"
"22413","Philippe Collet","M",24,177,76,"France","FRA","1988 Summer",1988,"Summer","Seoul","Athletics","Athletics Men's Pole Vault",NA
"22413","Philippe Collet","M",28,177,76,"France","FRA","1992 Summer",1992,"Summer","Barcelona","Athletics","Athletics Men's Pole Vault",NA
"22414","Ren Collet","M",25,NA,NA,"France","FRA","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Alpine Skiing","Alpine Skiing Men's Downhill",NA
"22415","Willy Collet","M",23,NA,NA,"Belgium","BEL","1936 Summer",1936,"Summer","Berlin","Rowing","Rowing Men's Coxed Fours",NA
"22415","Willy Collet","M",35,NA,NA,"Belgium","BEL","1948 Summer",1948,"Summer","London","Rowing","Rowing Men's Double Sculls",NA
"22416","Andrew Collett","M",21,173,66,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Judo","Judo Men's Half-Lightweight",NA
"22416","Andrew Collett","M",25,173,66,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Judo","Judo Men's Lightweight",NA
"22417","Ernest John ""Ernie"" Collett","M",28,NA,NA,"Canada","CAN","1924 Winter",1924,"Winter","Chamonix","Ice Hockey","Ice Hockey Men's Ice Hockey","Gold"
"22418","Wayne Curtis Collett","M",22,188,84,"United States","USA","1972 Summer",1972,"Summer","Munich","Athletics","Athletics Men's 400 metres","Silver"
"22419","Tito Collevati","M",17,NA,NA,"Italy","ITA","1908 Summer",1908,"Summer","London","Gymnastics","Gymnastics Men's Team All-Around",NA
"22420","Robert Charles Colley","M",21,181,62,"New Zealand","NZL","1976 Summer",1976,"Summer","Montreal","Boxing","Boxing Men's Light-Welterweight",NA
"22421","Saruba Colley","F",23,145,56,"Gambia","GAM","2012 Summer",2012,"Summer","London","Athletics","Athletics Women's 100 metres",NA
"22422","Enrico Colli","M",27,NA,NA,"Italy","ITA","1924 Winter",1924,"Winter","Chamonix","Cross Country Skiing","Cross Country Skiing Men's 18 kilometres",NA
"22422","Enrico Colli","M",27,NA,NA,"Italy","ITA","1924 Winter",1924,"Winter","Chamonix","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
"22423","Ilio Colli","M",20,NA,NA,"Italy","ITA","1952 Winter",1952,"Winter","Oslo","Alpine Skiing","Alpine Skiing Men's Downhill",NA
"22424","Max Colli","M",20,NA,NA,"Austria","AUT","1936 Summer",1936,"Summer","Berlin","Rowing","Rowing Men's Coxless Pairs",NA
"22425","Vincenzo Colli","M",24,NA,NA,"Italy","ITA","1924 Winter",1924,"Winter","Chamonix","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
"22426","Sven August Wilhelm Colliander","M",37,NA,NA,"Sweden","SWE","1928 Summer",1928,"Summer","Amsterdam","Equestrianism","Equestrianism Men's Three-Day Event, Individual",NA
"22426","Sven August Wilhelm Colliander","M",37,NA,NA,"Sweden","SWE","1928 Summer",1928,"Summer","Amsterdam","Equestrianism","Equestrianism Men's Three-Day Event, Team",NA
"22426","Sven August Wilhelm Colliander","M",46,NA,NA,"Sweden","SWE","1936 Summer",1936,"Summer","Berlin","Equestrianism","Equestrianism Men's Dressage, Individual",NA
"22426","Sven August Wilhelm Colliander","M",46,NA,NA,"Sweden","SWE","1936 Summer",1936,"Summer","Berlin","Equestrianism","Equestrianism Men's Dressage, Team","Bronze"
"22427","Rene Colliard (-Feraud)","F",22,NA,NA,"Switzerland","SUI","1956 Winter",1956,"Winter","Cortina d'Ampezzo","Alpine Skiing","Alpine Skiing Women's Slalom","Gold"
"22428","Roberto Colliard","M",19,NA,NA,"Mexico","MEX","1972 Summer",1972,"Summer","Munich","Sailing","Sailing Mixed One Person Dinghy",NA
"22429","Reginald George Collie","M",23,173,70,"Bahamas","BAH","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 100 metres",NA
"22429","Reginald George Collie","M",23,173,70,"Bahamas","BAH","1964 Summer",1964,"Summer","Tokyo","Athletics","Athletics Men's 200 metres",NA
"22430","George Collie","M",28,NA,NA,"Ireland","IRL","1932 Summer",1932,"Summer","Los Angeles","Art Competitions","Art Competitions Mixed Painting, Unknown Event",NA
"22431","Latario Collie-Minns","M",22,173,64,"Bahamas","BAH","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's Triple Jump",NA
"22432","Adrian S. Collier","M",22,189,93,"Great Britain","GBR","1988 Summer",1988,"Summer","Seoul","Canoeing","Canoeing Men's Kayak Fours, 1,000 metres",NA
"22433","Benjamin ""Ben"" Collier","M",24,172,72,"New Zealand","NZL","2008 Summer",2008,"Summer","Beijing","Hockey","Hockey Men's Hockey",NA
"22434","Jeanne Ellen Collier (-Sitzberger)","F",18,156,48,"United States","USA","1964 Summer",1964,"Summer","Tokyo","Diving","Diving Women's Springboard","Silver"
"22435","John Sheldon Collier","M",20,185,75,"United States","USA","1928 Summer",1928,"Summer","Amsterdam","Athletics","Athletics Men's 110 metres Hurdles","Bronze"
"22436","Michael Collier","M",24,NA,NA,"Sierra Leone","SLE","1996 Summer",1996,"Summer","Atlanta","Swimming","Swimming Men's 50 metres Freestyle",NA
"22437","Raymond Gordon Collier","M",26,188,89,"Canada","CAN","1988 Summer",1988,"Summer","Seoul","Rowing","Rowing Men's Coxless Fours",NA
"22438","Charles Edgar Collignon","M",30,NA,NA,"France","FRA","1908 Summer",1908,"Summer","London","Fencing","Fencing Men's epee, Individual",NA
"22438","Charles Edgar Collignon","M",30,NA,NA,"France","FRA","1908 Summer",1908,"Summer","London","Fencing","Fencing Men's epee, Team","Gold"
"22439","Jacques Collignon","M",NA,NA,NA,"France","FRA","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Men's 400 metres Freestyle",NA
"22439","Jacques Collignon","M",NA,NA,NA,"France","FRA","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"22439","Jacques Collignon","M",NA,NA,NA,"France","FRA","1956 Summer",1956,"Summer","Melbourne","Swimming","Swimming Men's 4 x 200 metres Freestyle Relay",NA
"22440","Albric Collin","M",34,NA,NA,"Belgium","BEL","1920 Summer",1920,"Summer","Antwerpen","Art Competitions","Art Competitions Mixed Sculpturing","Gold"
"22441","Andr Collin","M",NA,NA,NA,"Belgium","BEL","1912 Summer",1912,"Summer","Stockholm","Art Competitions","Art Competitions Mixed Architecture",NA
"22442","Anton Johannes Collin","M",32,172,71,"Finland","FIN","1924 Summer",1924,"Summer","Paris","Cycling","Cycling Men's Road Race, Individual",NA
"22442","Anton Johannes Collin","M",32,172,71,"Finland","FIN","1924 Summer",1924,"Summer","Paris","Cycling","Cycling Men's Road Race, Team",NA
"22442","Anton Johannes Collin","M",32,172,71,"Finland","FIN","1924 Winter",1924,"Winter","Chamonix","Cross Country Skiing","Cross Country Skiing Men's 18 kilometres",NA
"22442","Anton Johannes Collin","M",32,172,71,"Finland","FIN","1924 Winter",1924,"Winter","Chamonix","Cross Country Skiing","Cross Country Skiing Men's 50 kilometres",NA
"22443","Karl Gustav Adolf Collin","M",21,NA,NA,"Sweden","SWE","1912 Summer",1912,"Summer","Stockholm","Swimming","Swimming Men's 1,500 metres Freestyle",NA
"22444","Keith Roper Collin","M",23,168,63,"Great Britain","GBR","1960 Summer",1960,"Summer","Roma","Diving","Diving Men's Springboard",NA
"22445","Philippe Collin","M",26,171,72,"Belgium","BEL","1972 Summer",1972,"Summer","Munich","Hockey","Hockey Men's Hockey",NA
"22446","Romeo Collina","M",27,196,94,"Italy","ITA","1980 Summer",1980,"Summer","Moskva","Water Polo","Water Polo Men's Water Polo",NA
"22446","Romeo Collina","M",31,196,94,"Italy","ITA","1984 Summer",1984,"Summer","Los Angeles","Water Polo","Water Polo Men's Water Polo",NA
"22447","Andrea Collinelli","M",27,185,77,"Italy","ITA","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's Individual Pursuit, 4,000 metres","Gold"
"22447","Andrea Collinelli","M",27,185,77,"Italy","ITA","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's Team Pursuit, 4,000 metres",NA
"22448","Belinda Louise Colling","F",25,178,78,"New Zealand","NZL","2000 Summer",2000,"Summer","Sydney","Basketball","Basketball Women's Basketball",NA
"22449","Wilfried Colling","M",28,188,99,"West Germany","FRG","1988 Summer",1988,"Summer","Seoul","Wrestling","Wrestling Men's Heavyweight, Freestyle",NA
"22450","Frank Donald ""Don"" Collinge","M",26,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's Foil, Individual",NA
"22450","Frank Donald ""Don"" Collinge","M",26,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's Foil, Team",NA
"22450","Frank Donald ""Don"" Collinge","M",26,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's epee, Team",NA
"22450","Frank Donald ""Don"" Collinge","M",26,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's Sabre, Individual",NA
"22450","Frank Donald ""Don"" Collinge","M",26,NA,NA,"Canada","CAN","1936 Summer",1936,"Summer","Berlin","Fencing","Fencing Men's Sabre, Team",NA
"22451","Ross Hounsell Collinge","M",23,187,85,"New Zealand","NZL","1968 Summer",1968,"Summer","Mexico City","Rowing","Rowing Men's Coxed Fours","Gold"
"22451","Ross Hounsell Collinge","M",27,187,85,"New Zealand","NZL","1972 Summer",1972,"Summer","Munich","Rowing","Rowing Men's Coxless Fours","Silver"
"22452","Raymond William Pennington Collings","M",39,NA,NA,"Great Britain-1","GBR","1948 Winter",1948,"Winter","Sankt Moritz","Bobsleigh","Bobsleigh Men's Two",NA
"22452","Raymond William Pennington Collings","M",39,NA,NA,"Great Britain-1","GBR","1948 Winter",1948,"Winter","Sankt Moritz","Bobsleigh","Bobsleigh Men's Four",NA
"22453","Maria Consolata Collino","F",24,173,67,"Italy","ITA","1972 Summer",1972,"Summer","Munich","Fencing","Fencing Women's Foil, Individual",NA
"22453","Maria Consolata Collino","F",24,173,67,"Italy","ITA","1972 Summer",1972,"Summer","Munich","Fencing","Fencing Women's Foil, Team",NA
"22453","Maria Consolata Collino","F",28,173,67,"Italy","ITA","1976 Summer",1976,"Summer","Montreal","Fencing","Fencing Women's Foil, Individual","Silver"
"22453","Maria Consolata Collino","F",28,173,67,"Italy","ITA","1976 Summer",1976,"Summer","Montreal","Fencing","Fencing Women's Foil, Team",NA
"22454","William Jerome ""Bill"" Collins","M",24,NA,NA,"Canada","CAN","1956 Summer",1956,"Summer","Melbourne","Canoeing","Canoeing Men's Canadian Doubles, 1,000 metres",NA
"22455","Christopher ""Chris"" Collins","M",24,178,81,"Grenada","GRN","1984 Summer",1984,"Summer","Los Angeles","Boxing","Boxing Men's Middleweight",NA
"22455","Christopher ""Chris"" Collins","M",28,178,81,"Grenada","GRN","1988 Summer",1988,"Summer","Seoul","Boxing","Boxing Men's Light-Heavyweight",NA
"22456","Christine Smith Collins","F",31,170,58,"United States","USA","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Women's Lightweight Double Sculls","Bronze"
"22457","Daniel James ""Danny"" Collins","M",21,190,100,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Canoeing","Canoeing Men's Kayak Doubles, 500 metres",NA
"22457","Daniel James ""Danny"" Collins","M",21,190,100,"Australia","AUS","1992 Summer",1992,"Summer","Barcelona","Canoeing","Canoeing Men's Kayak Doubles, 1,000 metres",NA
"22457","Daniel James ""Danny"" Collins","M",25,190,100,"Australia","AUS","1996 Summer",1996,"Summer","Atlanta","Canoeing","Canoeing Men's Kayak Doubles, 500 metres","Bronze"
"22457","Daniel James ""Danny"" Collins","M",29,190,100,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Canoeing","Canoeing Men's Kayak Doubles, 500 metres","Silver"
"22457","Daniel James ""Danny"" Collins","M",33,190,100,"Australia","AUS","2004 Summer",2004,"Summer","Athina","Canoeing","Canoeing Men's Kayak Doubles, 1,000 metres",NA
"22458","David Collins","M",26,183,70,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing Men's Lightweight Coxless Fours","Bronze"
"22459","Deitre Elaine Collins (-Parker)","F",26,183,75,"United States","USA","1988 Summer",1988,"Summer","Seoul","Volleyball","Volleyball Women's Volleyball",NA
"22460","Paul Douglas ""Doug"" Collins","M",21,198,82,"United States","USA","1972 Summer",1972,"Summer","Munich","Basketball","Basketball Men's Basketball","Silver"
"22461","Eoin Collins","M",20,193,86,"Ireland","IRL","1988 Summer",1988,"Summer","Seoul","Tennis","Tennis Men's Doubles",NA
"22461","Eoin Collins","M",23,193,86,"Ireland","IRL","1992 Summer",1992,"Summer","Barcelona","Tennis","Tennis Men's Doubles",NA
"22462","Gerald Joseph M. ""Gerry"" Collins","M",NA,NA,81,"Canada","CAN","1956 Summer",1956,"Summer","Melbourne","Boxing","Boxing Men's Light-Heavyweight",NA
"22463","Gerard ""Gerry"" Collins","M",20,168,66,"Ireland","IRL","1972 Summer",1972,"Summer","Munich","Canoeing","Canoeing Men's Kayak Singles, Slalom",NA
"22464","Henry Collins","M",23,178,63,"Australia","AUS","2000 Summer",2000,"Summer","Sydney","Boxing","Boxing Men's Light-Welterweight",NA
"22465","Ian Collins","M",21,183,83,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Backstroke",NA
"22465","Ian Collins","M",21,183,83,"Great Britain","GBR","1984 Summer",1984,"Summer","Los Angeles","Swimming","Swimming Men's 100 metres Butterfly",NA
"22466","John Collins","M",27,192,95,"Great Britain","GBR","2016 Summer",2016,"Summer","Rio de Janeiro","Rowing","Rowing Men's Double Sculls",NA
"22467","Killian Collins","M",26,195,102,"Ireland","IRL","2004 Summer",2004,"Summer","Athina","Sailing","Sailing Men's Two Person Keelboat",NA
"22468","Kim Collins","M",20,180,77,"Saint Kitts and Nevis","SKN","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 100 metres",NA
"22468","Kim Collins","M",20,180,77,"Saint Kitts and Nevis","SKN","1996 Summer",1996,"Summer","Atlanta","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"22468","Kim Collins","M",24,180,77,"Saint Kitts and Nevis","SKN","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 100 metres",NA
"22468","Kim Collins","M",24,180,77,"Saint Kitts and Nevis","SKN","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Men's 200 metres",NA
"22468","Kim Collins","M",28,180,77,"Saint Kitts and Nevis","SKN","2004 Summer",2004,"Summer","Athina","Athletics","Athletics Men's 100 metres",NA
"22468","Kim Collins","M",32,180,77,"Saint Kitts and Nevis","SKN","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 100 metres",NA
"22468","Kim Collins","M",32,180,77,"Saint Kitts and Nevis","SKN","2008 Summer",2008,"Summer","Beijing","Athletics","Athletics Men's 200 metres",NA
"22468","Kim Collins","M",40,180,77,"Saint Kitts and Nevis","SKN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 100 metres",NA
"22468","Kim Collins","M",40,180,77,"Saint Kitts and Nevis","SKN","2016 Summer",2016,"Summer","Rio de Janeiro","Athletics","Athletics Men's 4 x 100 metres Relay",NA
"22469","Melissa Collins","F",23,165,61,"Canada","CAN","2000 Summer",2000,"Summer","Sydney","Water Polo","Water Polo Women's Water Polo",NA
"22469","Melissa Collins","F",27,165,61,"Canada","CAN","2004 Summer",2004,"Summer","Athina","Water Polo","Water Polo Women's Water Polo",NA
"22470","Michael Collins","M",28,NA,NA,"Great Britain","GBR","1908 Summer",1908,"Summer","London","Athletics","Athletics Men's Discus Throw",NA
"22471","Michelle E. Collins","F",29,177,62,"United States","USA","2000 Summer",2000,"Summer","Sydney","Athletics","Athletics Women's 400 metres",NA
"22472","Paul Albert Collins","M",25,NA,NA,"Canada","CAN","1952 Summer",1952,"Summer","Helsinki","Athletics","Athletics Men's Marathon",NA
"22473","Phillip Collins","M",24,NA,NA,"Ireland","IRL","1996 Summer",1996,"Summer","Atlanta","Cycling","Cycling Men's Individual Pursuit, 4,000 metres",NA
"22474","Atwood Peter ""Porter"" Collins","M",21,196,87,"United States","USA","1996 Summer",1996,"Summer","Atlanta","Rowing","Rowing Men's Coxed Eights",NA
"22474","Atwood Peter ""Porter"" Collins","M",25,196,87,"United States","USA","2000 Summer",2000,"Summer","Sydney","Rowing","Rowing Men's Coxed Eights",NA
"22475","Robert Anthony Collins","M",24,NA,NA,"Great Britain","GBR","1948 Summer",1948,"Summer","London","Rowing","Rowing Men's Coxed Fours",NA
"22476","Shane Elizabeth Collins","F",28,NA,NA,"New Zealand","NZL","1992 Summer",1992,"Summer","Barcelona","Hockey","Hockey Women's Hockey",NA
"22477","Stefanie Lyn ""Stef"" Collins","F",29,168,63,"Great Britain","GBR","2012 Summer",2012,"Summer","London","Basketball","Basketball Women's Basketball",NA
"22478","Stephen Clark ""Steve"" Collins","M",15,167,58,"Canada","CAN","1980 Winter",1980,"Winter","Lake Placid","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"22478","Stephen Clark ""Steve"" Collins","M",15,167,58,"Canada","CAN","1980 Winter",1980,"Winter","Lake Placid","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"22478","Stephen Clark ""Steve"" Collins","M",19,167,58,"Canada","CAN","1984 Winter",1984,"Winter","Sarajevo","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"22478","Stephen Clark ""Steve"" Collins","M",19,167,58,"Canada","CAN","1984 Winter",1984,"Winter","Sarajevo","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"22478","Stephen Clark ""Steve"" Collins","M",23,167,58,"Canada","CAN","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Normal Hill, Individual",NA
"22478","Stephen Clark ""Steve"" Collins","M",23,167,58,"Canada","CAN","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Large Hill, Individual",NA
"22478","Stephen Clark ""Steve"" Collins","M",23,167,58,"Canada","CAN","1988 Winter",1988,"Winter","Calgary","Ski Jumping","Ski Jumping Men's Large Hill, Team",NA
"22479","Thomas J. Collins","M",NA,NA,NA,"Great Britain","GBR","1908 Summer",1908,"Summer","London","Diving","Diving Men's Platform",NA
"22480","Tim Collins","M",28,185,82,"Bermuda","BER","2004 Summer",2004,"Summer","Athina","Equestrianism","Equestrianism Mixed Three-Day Event, Individual",NA
